Year,Trimester,District,Neighbourhood,Average _rent,Price
2536,2018,2,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",average rent per surface (euro/m2),15.09
2537,2018,2,Eixample,Fort Pienc,average rent per surface (euro/m2),12.92
2538,2018,2,Eixample,Sagrada Familia,average rent per surface (euro/m2),13.4
2539,2018,2,Eixample,la Dreta de l'Eixample,average rent per surface (euro/m2),13.71
2540,2018,2,Eixample,l'Antiga Esquerra de l'Eixample,average rent per surface (euro/m2),14.01
2541,2018,2,Eixample,la Nova Esquerra de l'Eixample,average rent per surface (euro/m2),13.83
2542,2018,2,Eixample,Sant Antoni,average rent per surface (euro/m2),13.1
2543,2018,2,Sants-Montjuic,el Poble Sec,average rent per surface (euro/m2),13.41
2544,2018,2,Sants-Montjuic,la Marina de Port,average rent per surface (euro/m2),10.23
2545,2018,2,Sants-Montjuic,la Font de la Guatlla,average rent per surface (euro/m2),12.59
2546,2018,2,Sants-Montjuic,Hostafrancs,average rent per surface (euro/m2),13.42
2547,2018,2,Sants-Montjuic,la Bordeta,average rent per surface (euro/m2),11.4
2548,2018,2,Sants-Montjuic,Sants - Badal,average rent per surface (euro/m2),12.86
2549,2018,2,Sants-Montjuic,Sants,average rent per surface (euro/m2),12.82
2550,2018,2,Les Corts,les Corts,average rent per surface (euro/m2),14.65
2551,2018,2,Les Corts,la Maternitat i Sant Ramon,average rent per surface (euro/m2),13.35
2552,2018,2,Les Corts,Pedralbes,average rent per surface (euro/m2),17.66
2553,2018,2,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent per surface (euro/m2),11.57
2554,2018,2,Sarria-Sant Gervasi,Sarria,average rent per surface (euro/m2),17.02
2555,2018,2,Sarria-Sant Gervasi,les Tres Torres,average rent per surface (euro/m2),16.42
2556,2018,2,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,average rent per surface (euro/m2),15.83
2557,2018,2,Sarria-Sant Gervasi,Sant Gervasi - Galvany,average rent per surface (euro/m2),14.65
2558,2018,2,Sarria-Sant Gervasi,el Putxet i el Farro,average rent per surface (euro/m2),14.38
2559,2018,2,Gracia,Vallcarca i els Penitents,average rent per surface (euro/m2),13.04
2560,2018,2,Gracia,el Coll,average rent per surface (euro/m2),11.78
2561,2018,2,Gracia,la Salut,average rent per surface (euro/m2),12.71
2562,2018,2,Gracia,la Vila de Gracia,average rent per surface (euro/m2),14.51
2563,2018,2,Gracia,el Camp d'en Grassot i Gracia Nova,average rent per surface (euro/m2),13.87
2564,2018,2,Horta-Guinardo,el Baix Guinardo,average rent per surface (euro/m2),12.65
2565,2018,2,Horta-Guinardo,Can Baro,average rent per surface (euro/m2),11.92
2566,2018,2,Horta-Guinardo,el Guinardo,average rent per surface (euro/m2),11.89
2567,2018,2,Horta-Guinardo,la Font d'en Fargues,average rent per surface (euro/m2),11.44
2568,2018,2,Horta-Guinardo,el Carmel,average rent per surface (euro/m2),11.08
2569,2018,2,Horta-Guinardo,la Teixonera,average rent per surface (euro/m2),11.94
2570,2018,2,Horta-Guinardo,Sant Genis dels Agudells,average rent per surface (euro/m2),9.85
2571,2018,2,Horta-Guinardo,Montbau,average rent per surface (euro/m2),10.44
2572,2018,2,Horta-Guinardo,la Vall d'Hebron,average rent per surface (euro/m2),12.28
2573,2018,2,Horta-Guinardo,Horta,average rent per surface (euro/m2),11.55
2574,2018,2,Nou Barris,Vilapicina i la Torre Llobeta,average rent per surface (euro/m2),11.12
2575,2018,2,Nou Barris,Porta,average rent per surface (euro/m2),11.49
2576,2018,2,Nou Barris,el Turo de la Peira,average rent per surface (euro/m2),11.01
2577,2018,2,Nou Barris,la Guineueta,average rent per surface (euro/m2),9.94
2578,2018,2,Nou Barris,Canyelles,average rent per surface (euro/m2),9.67
2579,2018,2,Nou Barris,les Roquetes,average rent per surface (euro/m2),10.98
2580,2018,2,Nou Barris,Verdun,average rent per surface (euro/m2),11.57
2581,2018,2,Nou Barris,la Prosperitat,average rent per surface (euro/m2),11.39
2582,2018,2,Nou Barris,la Trinitat Nova,average rent per surface (euro/m2),12.11
2583,2018,2,Nou Barris,Torre Baro,average rent per surface (euro/m2),7.22
2584,2018,2,Nou Barris,Ciutat Meridiana,average rent per surface (euro/m2),8.39
2585,2018,2,Sant Andreu,la Trinitat Vella,average rent per surface (euro/m2),10.24
2586,2018,2,Sant Andreu,el Bon Pastor,average rent per surface (euro/m2),11.42
2587,2018,2,Sant Andreu,Sant Andreu,average rent per surface (euro/m2),11.64
2588,2018,2,Sant Andreu,la Sagrera,average rent per surface (euro/m2),12.08
2589,2018,2,Sant Andreu,el Congres i els Indians,average rent per surface (euro/m2),11.49
2590,2018,2,Sant Andreu,Navas,average rent per surface (euro/m2),11.88
2591,2018,2,Sant Marti,el Camp de l'Arpa del Clot,average rent per surface (euro/m2),13.06
2592,2018,2,Sant Marti,el Clot,average rent per surface (euro/m2),12.72
2593,2018,2,Sant Marti,el Parc i la Llacuna del Poblenou,average rent per surface (euro/m2),14.72
2594,2018,2,Sant Marti,la Vila Olimpica del Poblenou,average rent per surface (euro/m2),17.11
2595,2018,2,Sant Marti,el Poblenou,average rent per surface (euro/m2),14.27
2596,2018,2,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent per surface (euro/m2),18.15
2597,2018,2,Sant Marti,el Besos i el Maresme,average rent per surface (euro/m2),10.66
2598,2018,2,Sant Marti,Provencals del Poblenou,average rent per surface (euro/m2),13.28
2599,2018,2,Sant Marti,Sant Marti de Provencals,average rent per surface (euro/m2),11.86
2600,2018,2,Sant Marti,la Verneda i la Pau,average rent per surface (euro/m2),10.96
2601,2018,3,Ciutat Vella,el Raval,average rent per surface (euro/m2),14.12
2602,2018,3,Ciutat Vella,Gothic Quarter,average rent per surface (euro/m2),13.54
2603,2018,3,Ciutat Vella,la Barceloneta,average rent per surface (euro/m2),16.85
2604,2018,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",average rent per surface (euro/m2),15.12
2605,2018,3,Eixample,Fort Pienc,average rent per surface (euro/m2),13.41
2606,2018,3,Eixample,Sagrada Familia,average rent per surface (euro/m2),13.97
2607,2018,3,Eixample,la Dreta de l'Eixample,average rent per surface (euro/m2),14.48
2608,2018,3,Eixample,l'Antiga Esquerra de l'Eixample,average rent per surface (euro/m2),14.32
2609,2018,3,Eixample,la Nova Esquerra de l'Eixample,average rent per surface (euro/m2),14.16
2610,2018,3,Eixample,Sant Antoni,average rent per surface (euro/m2),13.36
2611,2018,3,Sants-Montjuic,el Poble Sec,average rent per surface (euro/m2),14.16
2612,2018,3,Sants-Montjuic,la Marina de Port,average rent per surface (euro/m2),10.59
2613,2018,3,Sants-Montjuic,la Font de la Guatlla,average rent per surface (euro/m2),12.31
2614,2018,3,Sants-Montjuic,Hostafrancs,average rent per surface (euro/m2),13.58
2615,2018,3,Sants-Montjuic,la Bordeta,average rent per surface (euro/m2),12.42
2616,2018,3,Sants-Montjuic,Sants - Badal,average rent per surface (euro/m2),13.43
2617,2018,3,Sants-Montjuic,Sants,average rent per surface (euro/m2),13.44
2618,2018,3,Les Corts,les Corts,average rent per surface (euro/m2),15.02
2619,2018,3,Les Corts,la Maternitat i Sant Ramon,average rent per surface (euro/m2),13.67
2620,2018,3,Les Corts,Pedralbes,average rent per surface (euro/m2),14.8
2621,2018,3,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent per surface (euro/m2),11.24
2622,2018,3,Sarria-Sant Gervasi,Sarria,average rent per surface (euro/m2),17.86
2623,2018,3,Sarria-Sant Gervasi,les Tres Torres,average rent per surface (euro/m2),16.26
2624,2018,3,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,average rent per surface (euro/m2),16.06
2625,2018,3,Sarria-Sant Gervasi,Sant Gervasi - Galvany,average rent per surface (euro/m2),14.76
2626,2018,3,Sarria-Sant Gervasi,el Putxet i el Farro,average rent per surface (euro/m2),15.15
2627,2018,3,Gracia,Vallcarca i els Penitents,average rent per surface (euro/m2),13.73
2628,2018,3,Gracia,el Coll,average rent per surface (euro/m2),12.75
2629,2018,3,Gracia,la Salut,average rent per surface (euro/m2),13.17
2630,2018,3,Gracia,la Vila de Gracia,average rent per surface (euro/m2),14.72
2631,2018,3,Gracia,el Camp d'en Grassot i Gracia Nova,average rent per surface (euro/m2),14.02
2632,2018,3,Horta-Guinardo,el Baix Guinardo,average rent per surface (euro/m2),12.72
2633,2018,3,Horta-Guinardo,Can Baro,average rent per surface (euro/m2),12.84
2634,2018,3,Horta-Guinardo,el Guinardo,average rent per surface (euro/m2),12.33
2635,2018,3,Horta-Guinardo,la Font d'en Fargues,average rent per surface (euro/m2),12.94
2636,2018,3,Horta-Guinardo,el Carmel,average rent per surface (euro/m2),11.48
2637,2018,3,Horta-Guinardo,la Teixonera,average rent per surface (euro/m2),12.66
2638,2018,3,Horta-Guinardo,Sant Genis dels Agudells,average rent per surface (euro/m2),9.53
2639,2018,3,Horta-Guinardo,Montbau,average rent per surface (euro/m2),11.5
2640,2018,3,Horta-Guinardo,la Vall d'Hebron,average rent per surface (euro/m2),12.24
2641,2018,3,Horta-Guinardo,Horta,average rent per surface (euro/m2),12.39
2642,2018,3,Nou Barris,Vilapicina i la Torre Llobeta,average rent per surface (euro/m2),11.81
2643,2018,3,Nou Barris,Porta,average rent per surface (euro/m2),11.24
2644,2018,3,Nou Barris,el Turo de la Peira,average rent per surface (euro/m2),11.37
2645,2018,3,Nou Barris,la Guineueta,average rent per surface (euro/m2),10.68
2646,2018,3,Nou Barris,Canyelles,average rent per surface (euro/m2),9.11
2647,2018,3,Nou Barris,les Roquetes,average rent per surface (euro/m2),11.85
2648,2018,3,Nou Barris,Verdun,average rent per surface (euro/m2),11.74
2649,2018,3,Nou Barris,la Prosperitat,average rent per surface (euro/m2),11.84
2650,2018,3,Nou Barris,la Trinitat Nova,average rent per surface (euro/m2),12.43
2651,2018,3,Nou Barris,Ciutat Meridiana,average rent per surface (euro/m2),8.81
2652,2018,3,Sant Andreu,la Trinitat Vella,average rent per surface (euro/m2),10.14
2653,2018,3,Sant Andreu,el Bon Pastor,average rent per surface (euro/m2),10.81
2654,2018,3,Sant Andreu,Sant Andreu,average rent per surface (euro/m2),12.05
2655,2018,3,Sant Andreu,la Sagrera,average rent per surface (euro/m2),11.95
2656,2018,3,Sant Andreu,el Congres i els Indians,average rent per surface (euro/m2),12.33
2657,2018,3,Sant Andreu,Navas,average rent per surface (euro/m2),11.99
2658,2018,3,Sant Marti,el Camp de l'Arpa del Clot,average rent per surface (euro/m2),12.92
2659,2018,3,Sant Marti,el Clot,average rent per surface (euro/m2),12.85
2660,2018,3,Sant Marti,el Parc i la Llacuna del Poblenou,average rent per surface (euro/m2),13.78
2661,2018,3,Sant Marti,la Vila Olimpica del Poblenou,average rent per surface (euro/m2),16.39
2662,2018,3,Sant Marti,el Poblenou,average rent per surface (euro/m2),14.68
2663,2018,3,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent per surface (euro/m2),12.99
2664,2018,3,Sant Marti,el Besos i el Maresme,average rent per surface (euro/m2),11.11
2665,2018,3,Sant Marti,Provencals del Poblenou,average rent per surface (euro/m2),13.88
2666,2018,3,Sant Marti,Sant Marti de Provencals,average rent per surface (euro/m2),11.75
2667,2018,3,Sant Marti,la Verneda i la Pau,average rent per surface (euro/m2),11.42
2668,2018,4,Ciutat Vella,el Raval,average rent per surface (euro/m2),14.07
2669,2018,4,Ciutat Vella,Gothic Quarter,average rent per surface (euro/m2),14.1
2670,2018,4,Ciutat Vella,la Barceloneta,average rent per surface (euro/m2),17.41
2671,2018,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",average rent per surface (euro/m2),15.2
2672,2018,4,Eixample,Fort Pienc,average rent per surface (euro/m2),13.61
2673,2018,4,Eixample,Sagrada Familia,average rent per surface (euro/m2),14.05
2674,2018,4,Eixample,la Dreta de l'Eixample,average rent per surface (euro/m2),14.44
2675,2018,4,Eixample,l'Antiga Esquerra de l'Eixample,average rent per surface (euro/m2),14.37
2676,2018,4,Eixample,la Nova Esquerra de l'Eixample,average rent per surface (euro/m2),14.12
2677,2018,4,Eixample,Sant Antoni,average rent per surface (euro/m2),13.49
2678,2018,4,Sants-Montjuic,el Poble Sec,average rent per surface (euro/m2),14.02
2679,2018,4,Sants-Montjuic,la Marina de Port,average rent per surface (euro/m2),11.1
2680,2018,4,Sants-Montjuic,la Font de la Guatlla,average rent per surface (euro/m2),12.13
2681,2018,4,Sants-Montjuic,Hostafrancs,average rent per surface (euro/m2),13.89
2682,2018,4,Sants-Montjuic,la Bordeta,average rent per surface (euro/m2),12.32
2683,2018,4,Sants-Montjuic,Sants - Badal,average rent per surface (euro/m2),13.31
2684,2018,4,Sants-Montjuic,Sants,average rent per surface (euro/m2),13.4
2685,2018,4,Les Corts,les Corts,average rent per surface (euro/m2),15.05
2686,2018,4,Les Corts,la Maternitat i Sant Ramon,average rent per surface (euro/m2),13.53
2687,2018,4,Les Corts,Pedralbes,average rent per surface (euro/m2),15.37
2688,2018,4,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent per surface (euro/m2),14.25
2689,2018,4,Sarria-Sant Gervasi,Sarria,average rent per surface (euro/m2),17.81
2690,2018,4,Sarria-Sant Gervasi,les Tres Torres,average rent per surface (euro/m2),16.43
2691,2018,4,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,average rent per surface (euro/m2),16.27
2692,2018,4,Sarria-Sant Gervasi,Sant Gervasi - Galvany,average rent per surface (euro/m2),15.27
2693,2018,4,Sarria-Sant Gervasi,el Putxet i el Farro,average rent per surface (euro/m2),14.75
2694,2018,4,Gracia,Vallcarca i els Penitents,average rent per surface (euro/m2),14.34
2695,2018,4,Gracia,el Coll,average rent per surface (euro/m2),11.88
2696,2018,4,Gracia,la Salut,average rent per surface (euro/m2),13.33
2697,2018,4,Gracia,la Vila de Gracia,average rent per surface (euro/m2),14.76
2698,2018,4,Gracia,el Camp d'en Grassot i Gracia Nova,average rent per surface (euro/m2),14.06
2699,2018,4,Horta-Guinardo,el Baix Guinardo,average rent per surface (euro/m2),12.65
2700,2018,4,Horta-Guinardo,Can Baro,average rent per surface (euro/m2),12.14
2701,2018,4,Horta-Guinardo,el Guinardo,average rent per surface (euro/m2),12.38
2702,2018,4,Horta-Guinardo,la Font d'en Fargues,average rent per surface (euro/m2),12.42
2703,2018,4,Horta-Guinardo,el Carmel,average rent per surface (euro/m2),11.6
2704,2018,4,Horta-Guinardo,la Teixonera,average rent per surface (euro/m2),12.17
2705,2018,4,Horta-Guinardo,Sant Genis dels Agudells,average rent per surface (euro/m2),9.56
2706,2018,4,Horta-Guinardo,Montbau,average rent per surface (euro/m2),11.59
2707,2018,4,Horta-Guinardo,la Vall d'Hebron,average rent per surface (euro/m2),12.59
2708,2018,4,Horta-Guinardo,Horta,average rent per surface (euro/m2),11.76
2709,2018,4,Nou Barris,Vilapicina i la Torre Llobeta,average rent per surface (euro/m2),12.04
2710,2018,4,Nou Barris,Porta,average rent per surface (euro/m2),11.94
2711,2018,4,Nou Barris,el Turo de la Peira,average rent per surface (euro/m2),11.43
2712,2018,4,Nou Barris,la Guineueta,average rent per surface (euro/m2),10.01
2713,2018,4,Nou Barris,Canyelles,average rent per surface (euro/m2),10.09
2714,2018,4,Nou Barris,les Roquetes,average rent per surface (euro/m2),10.89
2715,2018,4,Nou Barris,Verdun,average rent per surface (euro/m2),11.92
2716,2018,4,Nou Barris,la Prosperitat,average rent per surface (euro/m2),12.41
2717,2018,4,Nou Barris,la Trinitat Nova,average rent per surface (euro/m2),11.7
2718,2018,4,Nou Barris,Ciutat Meridiana,average rent per surface (euro/m2),8.7
2719,2018,4,Sant Andreu,la Trinitat Vella,average rent per surface (euro/m2),9.4
2720,2018,4,Sant Andreu,Baro de Viver,average rent per surface (euro/m2),7.6
2721,2018,4,Sant Andreu,el Bon Pastor,average rent per surface (euro/m2),10.68
2722,2018,4,Sant Andreu,Sant Andreu,average rent per surface (euro/m2),12.24
2723,2018,4,Sant Andreu,la Sagrera,average rent per surface (euro/m2),12.23
2724,2018,4,Sant Andreu,el Congres i els Indians,average rent per surface (euro/m2),12.18
2725,2018,4,Sant Andreu,Navas,average rent per surface (euro/m2),12.12
2726,2018,4,Sant Marti,el Camp de l'Arpa del Clot,average rent per surface (euro/m2),13.58
2727,2018,4,Sant Marti,el Clot,average rent per surface (euro/m2),12.47
2728,2018,4,Sant Marti,el Parc i la Llacuna del Poblenou,average rent per surface (euro/m2),14.16
2729,2018,4,Sant Marti,la Vila Olimpica del Poblenou,average rent per surface (euro/m2),16.65
2730,2018,4,Sant Marti,el Poblenou,average rent per surface (euro/m2),14.76
2731,2018,4,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent per surface (euro/m2),16.84
2732,2018,4,Sant Marti,el Besos i el Maresme,average rent per surface (euro/m2),11.54
2733,2018,4,Sant Marti,Provencals del Poblenou,average rent per surface (euro/m2),14.27
2734,2018,4,Sant Marti,Sant Marti de Provencals,average rent per surface (euro/m2),11.77
2735,2018,4,Sant Marti,la Verneda i la Pau,average rent per surface (euro/m2),11.81
2736,2019,1,Ciutat Vella,el Raval,average rent (euro/month),822.6
2737,2019,1,Ciutat Vella,Gothic Quarter,average rent (euro/month),1060.9
2738,2019,1,Ciutat Vella,la Barceloneta,average rent (euro/month),891.3
2739,2019,1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",average rent (euro/month),990.2
2740,2019,1,Eixample,Fort Pienc,average rent (euro/month),957.2
2741,2019,1,Eixample,Sagrada Familia,average rent (euro/month),936.3
2742,2019,1,Eixample,la Dreta de l'Eixample,average rent (euro/month),1269.1
2743,2019,1,Eixample,l'Antiga Esquerra de l'Eixample,average rent (euro/month),1123.0
2744,2019,1,Eixample,la Nova Esquerra de l'Eixample,average rent (euro/month),1008.5
2745,2019,1,Eixample,Sant Antoni,average rent (euro/month),986.2
2746,2019,1,Sants-Montjuic,el Poble Sec,average rent (euro/month),815.8
2747,2019,1,Sants-Montjuic,la Marina de Port,average rent (euro/month),714.9
2748,2019,1,Sants-Montjuic,la Font de la Guatlla,average rent (euro/month),857.6
2749,2019,1,Sants-Montjuic,Hostafrancs,average rent (euro/month),810.0
2750,2019,1,Sants-Montjuic,la Bordeta,average rent (euro/month),844.1
2751,2019,1,Sants-Montjuic,Sants - Badal,average rent (euro/month),823.5
2752,2019,1,Sants-Montjuic,Sants,average rent (euro/month),873.0
2753,2019,1,Les Corts,les Corts,average rent (euro/month),1070.0
2754,2019,1,Les Corts,la Maternitat i Sant Ramon,average rent (euro/month),938.5
2755,2019,1,Les Corts,Pedralbes,average rent (euro/month),1732.5
2756,2019,1,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent (euro/month),1103.5
2757,2019,1,Sarria-Sant Gervasi,Sarria,average rent (euro/month),1297.7
2758,2019,1,Sarria-Sant Gervasi,les Tres Torres,average rent (euro/month),1645.9
